latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
37.427963,-122.154785,17.0,-28800,America/Los_Angeles,GMT-8

time,temperature_2m (°C),precipitation (mm),wind_speed_10m (km/h),weather_code (wmo code),cloud_cover (%),shortwave_radiation (W/m²),diffuse_radiation (W/m²),direct_normal_irradiance (W/m²),relative_humidity_2m (%)
2019-09-11T17:00,27.5,0.00,11.2,0,0,313.0,57.0,702.7,36
2019-09-11T18:00,24.5,0.00,12.3,0,0,82.0,38.0,257.6,49
2019-09-11T19:00,22.8,0.00,9.0,0,10,0.0,0.0,0.0,51
2019-09-11T20:00,20.8,0.00,1.3,0,10,0.0,0.0,0.0,59
2019-09-11T21:00,19.9,0.00,4.0,0,18,0.0,0.0,0.0,60
2019-09-11T22:00,19.2,0.00,4.9,0,13,0.0,0.0,0.0,63
2019-09-11T23:00,18.6,0.00,5.1,0,10,0.0,0.0,0.0,66
2019-09-12T00:00,17.1,0.00,3.6,0,0,0.0,0.0,0.0,65
2019-09-12T01:00,16.2,0.00,2.9,0,16,0.0,0.0,0.0,62
2019-09-12T02:00,15.4,0.00,5.8,0,17,0.0,0.0,0.0,70
2019-09-12T03:00,15.5,0.00,7.6,0,19,0.0,0.0,0.0,73
2019-09-12T04:00,14.9,0.00,6.5,0,13,0.0,0.0,0.0,79
2019-09-12T05:00,14.6,0.00,7.6,0,18,0.0,0.0,0.0,84
2019-09-12T06:00,14.1,0.00,6.2,0,18,0.0,0.0,0.0,78
2019-09-12T07:00,16.1,0.00,5.4,0,0,104.0,22.0,536.4,76
2019-09-12T08:00,20.4,0.00,2.0,0,0,310.0,41.0,814.7,61
2019-09-12T09:00,22.7,0.00,3.2,0,0,511.0,52.0,898.6,52
2019-09-12T10:00,24.3,0.00,5.1,0,0,684.0,60.0,946.2,47
2019-09-12T11:00,26.3,0.00,7.8,0,0,809.0,65.0,971.0,41
2019-09-12T12:00,28.1,0.00,9.0,0,0,876.0,68.0,981.0,32
2019-09-12T13:00,30.5,0.00,11.0,0,0,880.0,69.0,979.7,28
2019-09-12T14:00,32.3,0.00,12.7,0,0,814.0,69.0,957.0,26
2019-09-12T15:00,33.1,0.00,12.3,0,0,690.0,68.0,916.2,24
2019-09-12T16:00,32.3,0.00,11.2,0,0,517.0,64.0,845.2,26
2019-09-12T17:00,31.9,0.00,8.7,0,0,306.0,57.0,693.0,26
2019-09-12T18:00,29.9,0.00,10.6,0,0,76.0,37.0,231.8,33
2019-09-12T19:00,27.3,0.00,6.6,0,4,0.0,0.0,0.0,40
2019-09-12T20:00,25.4,0.00,4.4,0,2,0.0,0.0,0.0,41
2019-09-12T21:00,24.0,0.00,3.7,0,9,0.0,0.0,0.0,39
2019-09-12T22:00,22.8,0.00,2.5,0,9,0.0,0.0,0.0,40
2019-09-12T23:00,21.3,0.00,1.5,0,14,0.0,0.0,0.0,44
2019-09-13T00:00,19.9,0.00,1.1,0,9,0.0,0.0,0.0,44
2019-09-13T01:00,18.8,0.00,4.2,0,0,0.0,0.0,0.0,45
2019-09-13T02:00,17.9,0.00,5.8,0,11,0.0,0.0,0.0,47
2019-09-13T03:00,17.7,0.00,8.5,0,14,0.0,0.0,0.0,49
2019-09-13T04:00,17.4,0.00,6.6,0,14,0.0,0.0,0.0,43
2019-09-13T05:00,16.7,0.00,3.6,0,17,0.0,0.0,0.0,45
2019-09-13T06:00,16.3,0.00,9.0,0,6,0.0,0.0,0.0,48
2019-09-13T07:00,18.3,0.00,6.5,0,0,101.0,44.0,376.3,52
2019-09-13T08:00,22.2,0.00,2.9,0,0,317.0,57.0,794.1,46
2019-09-13T09:00,24.7,0.00,3.7,0,0,511.0,73.0,862.3,40
2019-09-13T10:00,26.9,0.00,5.6,0,0,684.0,78.0,923.1,37
2019-09-13T11:00,28.5,0.00,8.9,0,0,796.0,146.0,851.9,36
2019-09-13T12:00,30.5,0.00,9.0,0,0,877.0,72.0,981.6,31
2019-09-13T13:00,32.8,0.00,11.5,0,0,880.0,71.0,981.8,26
2019-09-13T14:00,34.8,0.00,13.6,0,0,815.0,69.0,963.4,21
2019-09-13T15:00,35.8,0.00,13.3,0,0,686.0,111.0,852.6,18
2019-09-13T16:00,35.3,0.00,11.3,0,1,518.0,65.0,852.8,16
2019-09-13T17:00,35.1,0.00,10.0,0,0,307.0,57.0,705.5,16
2019-09-13T18:00,32.1,0.00,8.6,0,0,71.0,36.0,211.2,27
2019-09-13T19:00,28.4,0.00,7.3,0,7,0.0,0.0,0.0,40
2019-09-13T20:00,25.9,0.00,4.1,0,3,0.0,0.0,0.0,42
2019-09-13T21:00,24.6,0.00,2.3,0,13,0.0,0.0,0.0,41
2019-09-13T22:00,23.4,0.00,3.1,0,10,0.0,0.0,0.0,42
2019-09-13T23:00,21.7,0.00,1.8,0,12,0.0,0.0,0.0,45
2019-09-14T00:00,20.1,0.00,5.8,0,12,0.0,0.0,0.0,50
2019-09-14T01:00,19.1,0.00,6.8,0,0,0.0,0.0,0.0,52
2019-09-14T02:00,18.4,0.00,8.2,0,16,0.0,0.0,0.0,55
2019-09-14T03:00,17.6,0.00,7.2,0,18,0.0,0.0,0.0,56
2019-09-14T04:00,16.6,0.00,6.8,1,20,0.0,0.0,0.0,68
2019-09-14T05:00,16.1,0.00,7.3,1,27,0.0,0.0,0.0,78
2019-09-14T06:00,15.6,0.00,9.8,0,19,0.0,0.0,0.0,79
2019-09-14T07:00,16.8,0.00,6.8,0,16,101.0,19.0,546.4,76
2019-09-14T08:00,19.5,0.00,5.0,0,17,307.0,40.0,822.6,71
2019-09-14T09:00,21.7,0.00,7.5,0,17,510.0,49.0,912.8,66
2019-09-14T10:00,24.5,0.00,10.8,0,13,681.0,59.0,951.8,62
2019-09-14T11:00,27.0,0.00,13.5,0,3,801.0,65.0,968.8,58
2019-09-14T12:00,27.6,0.00,15.1,0,16,865.0,71.0,972.3,55
2019-09-14T13:00,29.0,0.00,14.1,0,0,870.0,71.0,974.2,51
2019-09-14T14:00,29.3,0.00,17.4,0,2,805.0,70.0,954.4,49
2019-09-14T15:00,29.0,0.00,16.0,0,15,686.0,68.0,922.4,40
2019-09-14T16:00,27.3,0.00,14.0,0,15,516.0,64.0,858.6,47
2019-09-14T17:00,25.0,0.00,13.1,0,8,302.0,57.0,701.3,45
2019-09-14T18:00,21.8,0.00,12.1,0,14,64.0,34.0,183.9,65
2019-09-14T19:00,19.6,0.00,8.7,0,15,0.0,0.0,0.0,73
2019-09-14T20:00,18.3,0.00,5.6,0,13,0.0,0.0,0.0,76
2019-09-14T21:00,17.0,0.00,4.7,1,23,0.0,0.0,0.0,82
2019-09-14T22:00,16.1,0.00,6.5,1,28,0.0,0.0,0.0,90
2019-09-14T23:00,15.9,0.00,7.7,1,43,0.0,0.0,0.0,88
2019-09-15T00:00,15.3,0.00,5.4,1,42,0.0,0.0,0.0,87
2019-09-15T01:00,14.8,0.00,7.0,1,39,0.0,0.0,0.0,89
2019-09-15T02:00,14.5,0.00,2.6,1,44,0.0,0.0,0.0,90
2019-09-15T03:00,14.9,0.00,4.8,1,43,0.0,0.0,0.0,90
2019-09-15T04:00,14.7,0.00,4.9,1,41,0.0,0.0,0.0,88
2019-09-15T05:00,14.4,0.00,4.5,2,63,0.0,0.0,0.0,90
2019-09-15T06:00,15.1,0.00,7.3,2,62,0.0,0.0,0.0,90
2019-09-15T07:00,15.6,0.00,7.0,2,71,60.0,57.0,20.2,87
2019-09-15T08:00,16.3,0.00,4.2,2,79,167.0,167.0,0.0,81
2019-09-15T09:00,17.5,0.00,3.8,1,31,409.0,211.0,394.3,78
2019-09-15T10:00,19.5,0.00,5.9,0,7,603.0,192.0,631.9,70
2019-09-15T11:00,20.8,0.00,5.9,0,0,759.0,198.0,741.6,66
2019-09-15T12:00,22.6,0.00,9.8,0,0,810.0,170.0,787.2,58
2019-09-15T13:00,24.6,0.00,13.0,0,0,851.0,122.0,893.1,49
2019-09-15T14:00,24.9,0.00,14.3,0,0,784.0,118.0,869.5,45
2019-09-15T15:00,24.6,0.00,15.2,0,0,683.0,81.0,904.6,46
2019-09-15T16:00,24.0,0.00,15.7,0,16,481.0,159.0,617.2,50
2019-09-15T17:00,22.2,0.00,16.0,1,25,238.0,102.0,394.9,58
2019-09-15T18:00,20.8,0.00,14.7,1,46,47.0,39.0,49.8,69
2019-09-15T19:00,20.4,0.00,12.8,2,67,0.0,0.0,0.0,75
2019-09-15T20:00,20.1,0.00,12.0,2,62,0.0,0.0,0.0,79
2019-09-15T21:00,20.1,0.00,8.9,2,58,0.0,0.0,0.0,80
2019-09-15T22:00,19.9,0.00,4.0,2,69,0.0,0.0,0.0,79
2019-09-15T23:00,19.6,0.00,4.4,2,71,0.0,0.0,0.0,81
2019-09-16T00:00,19.2,0.00,2.2,2,77,0.0,0.0,0.0,82
2019-09-16T01:00,19.1,0.00,1.1,2,69,0.0,0.0,0.0,83
2019-09-16T02:00,19.1,0.00,3.6,2,54,0.0,0.0,0.0,84
2019-09-16T03:00,18.4,0.00,2.5,2,73,0.0,0.0,0.0,88
2019-09-16T04:00,18.8,0.00,2.8,3,100,0.0,0.0,0.0,85
2019-09-16T05:00,18.9,0.00,1.5,3,81,0.0,0.0,0.0,85
2019-09-16T06:00,18.0,0.00,6.1,2,72,0.0,0.0,0.0,93
2019-09-16T07:00,17.1,0.00,9.5,2,68,14.0,14.0,0.0,90
2019-09-16T08:00,16.6,0.00,5.8,2,65,210.0,141.0,216.4,90
2019-09-16T09:00,18.1,0.00,5.5,2,56,203.0,203.0,0.0,83
2019-09-16T10:00,20.0,0.00,13.0,1,42,223.0,223.0,0.0,75
2019-09-16T11:00,20.8,0.00,14.0,1,26,334.0,333.0,1.3,67
2019-09-16T12:00,21.8,0.00,14.9,0,6,524.0,412.0,138.4,60
2019-09-16T13:00,22.3,0.00,16.6,0,1,837.0,139.0,859.2,55
2019-09-16T14:00,22.8,0.00,15.6,0,7,785.0,84.0,920.3,50
2019-09-16T15:00,22.8,0.00,16.5,0,0,661.0,105.0,841.2,48
2019-09-16T16:00,22.1,0.00,14.0,0,0,468.0,134.0,646.2,50
2019-09-16T17:00,21.1,0.00,11.3,0,6,260.0,136.0,365.4,53
2019-09-16T18:00,19.9,0.00,12.5,0,0,40.0,31.0,57.0,57
2019-09-16T19:00,18.8,0.00,10.0,0,8,0.0,0.0,0.0,65
2019-09-16T20:00,18.1,0.00,7.7,0,5,0.0,0.0,0.0,69
2019-09-16T21:00,17.5,0.00,6.0,0,3,0.0,0.0,0.0,69
2019-09-16T22:00,16.8,0.00,6.6,0,3,0.0,0.0,0.0,72
2019-09-16T23:00,16.1,0.00,6.5,0,2,0.0,0.0,0.0,75
2019-09-17T00:00,15.3,0.00,6.9,0,0,0.0,0.0,0.0,78
2019-09-17T01:00,14.8,0.00,5.9,0,0,0.0,0.0,0.0,79
2019-09-17T02:00,14.2,0.00,6.7,0,5,0.0,0.0,0.0,82
2019-09-17T03:00,13.7,0.00,8.0,0,5,0.0,0.0,0.0,83
2019-09-17T04:00,13.2,0.00,6.1,0,2,0.0,0.0,0.0,83
2019-09-17T05:00,13.0,0.00,6.6,0,6,0.0,0.0,0.0,79
2019-09-17T06:00,12.5,0.00,4.7,0,7,0.0,0.0,0.0,78
2019-09-17T07:00,14.0,0.00,2.1,0,0,92.0,19.0,500.6,80
2019-09-17T08:00,16.6,0.00,3.4,0,0,295.0,39.0,810.0,73
2019-09-17T09:00,18.1,0.00,3.3,0,0,494.0,64.0,866.5,67
2019-09-17T10:00,19.5,0.00,6.1,0,0,668.0,86.0,903.5,61
2019-09-17T11:00,20.9,0.00,8.1,0,0,789.0,66.0,964.3,54
2019-09-17T12:00,22.6,0.00,10.7,0,0,851.0,67.0,973.0,49
2019-09-17T13:00,24.4,0.00,11.9,0,0,845.0,98.0,924.1,43
2019-09-17T14:00,25.0,0.00,14.9,0,0,779.0,102.0,893.8,39
2019-09-17T15:00,24.5,0.00,16.1,0,0,666.0,56.0,929.4,37
2019-09-17T16:00,23.5,0.00,15.2,0,0,493.0,63.0,839.8,39
2019-09-17T17:00,21.9,0.00,14.8,0,0,279.0,56.0,667.0,45
2019-09-17T18:00,20.4,0.00,13.8,0,10,40.0,26.0,90.1,55
2019-09-17T19:00,19.1,0.00,10.6,0,10,0.0,0.0,0.0,58
2019-09-17T20:00,18.1,0.00,7.6,0,4,0.0,0.0,0.0,67
2019-09-17T21:00,17.5,0.00,5.7,0,2,0.0,0.0,0.0,71
2019-09-17T22:00,16.8,0.00,3.6,0,2,0.0,0.0,0.0,77
2019-09-17T23:00,16.3,0.00,1.8,0,9,0.0,0.0,0.0,80
2019-09-18T00:00,16.0,0.00,2.5,0,2,0.0,0.0,0.0,79
2019-09-18T01:00,15.6,0.00,3.8,0,6,0.0,0.0,0.0,78
2019-09-18T02:00,15.2,0.00,2.9,1,35,0.0,0.0,0.0,80
2019-09-18T03:00,15.5,0.00,3.1,2,59,0.0,0.0,0.0,80
2019-09-18T04:00,16.2,0.00,3.3,2,76,0.0,0.0,0.0,78
2019-09-18T05:00,17.0,0.00,9.4,2,73,0.0,0.0,0.0,83
2019-09-18T06:00,17.1,0.00,8.4,2,56,0.0,0.0,0.0,80
2019-09-18T07:00,18.1,0.00,6.2,2,69,24.0,24.0,0.0,77
2019-09-18T08:00,19.0,0.00,4.0,2,73,55.0,55.0,0.0,77
2019-09-18T09:00,19.4,0.00,4.7,2,69,144.0,144.0,0.0,76
2019-09-18T10:00,21.9,0.00,0.8,2,52,328.0,328.0,0.0,76
2019-09-18T11:00,20.6,0.00,4.6,2,56,492.0,294.0,265.3,74
2019-09-18T12:00,21.4,0.00,3.6,2,69,626.0,340.0,356.6,72
2019-09-18T13:00,22.5,0.00,10.3,2,56,427.0,427.0,0.0,67
2019-09-18T14:00,22.5,0.00,12.5,1,44,324.0,324.0,0.0,69
2019-09-18T15:00,22.5,0.00,14.8,1,24,222.0,222.0,0.0,66
2019-09-18T16:00,22.3,0.00,13.4,1,22,111.0,111.0,0.0,61
2019-09-18T17:00,21.2,0.00,14.1,0,10,217.0,151.0,200.5,65
2019-09-18T18:00,20.0,0.00,10.7,0,8,32.0,23.0,58.9,63
2019-09-18T19:00,18.7,0.00,8.4,0,10,0.0,0.0,0.0,66
2019-09-18T20:00,17.8,0.00,10.4,0,4,0.0,0.0,0.0,70
2019-09-18T21:00,17.1,0.00,7.6,0,2,0.0,0.0,0.0,76
2019-09-18T22:00,16.4,0.00,5.8,0,1,0.0,0.0,0.0,78
2019-09-18T23:00,15.8,0.00,5.4,0,1,0.0,0.0,0.0,78
2019-09-19T00:00,14.9,0.00,5.5,0,1,0.0,0.0,0.0,79
2019-09-19T01:00,14.2,0.00,4.9,0,1,0.0,0.0,0.0,79
2019-09-19T02:00,13.9,0.00,3.9,0,2,0.0,0.0,0.0,78
2019-09-19T03:00,13.3,0.00,5.2,0,3,0.0,0.0,0.0,80
2019-09-19T04:00,13.0,0.00,4.3,0,1,0.0,0.0,0.0,81
2019-09-19T05:00,12.6,0.00,5.6,0,5,0.0,0.0,0.0,83
2019-09-19T06:00,12.5,0.00,6.9,0,17,0.0,0.0,0.0,82
2019-09-19T07:00,14.3,0.00,2.0,0,1,87.0,16.0,496.7,83
2019-09-19T08:00,18.0,0.00,0.5,0,0,281.0,56.0,725.2,80
2019-09-19T09:00,17.7,0.00,2.8,0,0,481.0,79.0,820.1,72
2019-09-19T10:00,19.2,0.00,6.6,0,0,651.0,103.0,859.3,63
2019-09-19T11:00,19.9,0.00,8.7,0,0,777.0,71.0,950.4,60
2019-09-19T12:00,21.3,0.00,11.2,0,1,839.0,68.0,965.9,53
2019-09-19T13:00,22.8,0.00,9.5,0,0,841.0,68.0,966.0,45
2019-09-19T14:00,23.5,0.00,10.7,0,0,776.0,68.0,945.7,44
2019-09-19T15:00,24.3,0.00,12.3,0,0,651.0,66.0,904.2,43
2019-09-19T16:00,23.8,0.00,12.6,0,0,473.0,63.0,816.5,46
2019-09-19T17:00,22.6,0.00,11.6,0,0,261.0,55.0,635.8,49
2019-09-19T18:00,21.2,0.00,12.6,0,10,22.0,17.0,33.3,59
2019-09-19T19:00,19.9,0.00,11.3,0,10,0.0,0.0,0.0,60
2019-09-19T20:00,19.0,0.00,5.7,0,8,0.0,0.0,0.0,61
2019-09-19T21:00,18.4,0.00,4.3,0,2,0.0,0.0,0.0,61
2019-09-19T22:00,17.6,0.00,4.7,0,0,0.0,0.0,0.0,63
2019-09-19T23:00,16.3,0.00,5.8,0,2,0.0,0.0,0.0,69
2019-09-20T00:00,15.3,0.00,5.4,0,2,0.0,0.0,0.0,72
2019-09-20T01:00,14.7,0.00,2.9,0,1,0.0,0.0,0.0,71
2019-09-20T02:00,13.7,0.00,4.7,0,3,0.0,0.0,0.0,73
2019-09-20T03:00,13.4,0.00,3.4,0,4,0.0,0.0,0.0,75
2019-09-20T04:00,12.9,0.00,2.9,0,2,0.0,0.0,0.0,83
2019-09-20T05:00,12.4,0.00,4.0,0,16,0.0,0.0,0.0,87
2019-09-20T06:00,12.2,0.00,7.0,0,19,0.0,0.0,0.0,88
2019-09-20T07:00,14.3,0.00,3.2,0,0,82.0,22.0,424.1,86
2019-09-20T08:00,18.0,0.00,3.3,0,0,282.0,40.0,787.4,73
2019-09-20T09:00,20.1,0.00,4.3,0,0,481.0,52.0,880.7,56
2019-09-20T10:00,21.7,0.00,4.9,0,0,648.0,59.0,928.3,45
2019-09-20T11:00,23.3,0.00,6.2,0,0,772.0,64.0,957.7,38
2019-09-20T12:00,25.0,0.00,9.4,0,0,833.0,67.0,964.3,34
2019-09-20T13:00,26.8,0.00,10.8,0,0,831.0,69.0,957.2,31
2019-09-20T14:00,27.8,0.00,12.3,0,0,766.0,68.0,938.0,29
2019-09-20T15:00,28.3,0.00,12.6,0,0,643.0,66.0,898.5,28
2019-09-20T16:00,28.2,0.00,12.8,0,0,467.0,63.0,812.7,29
2019-09-20T17:00,26.6,0.00,10.6,0,0,254.0,55.0,624.2,33
2019-09-20T18:00,24.4,0.00,11.6,0,9,11.0,10.0,6.8,45
2019-09-20T19:00,22.5,0.00,10.2,0,10,0.0,0.0,0.0,52
2019-09-20T20:00,21.1,0.00,3.1,0,10,0.0,0.0,0.0,56
2019-09-20T21:00,20.0,0.00,6.0,0,6,0.0,0.0,0.0,56
2019-09-20T22:00,19.5,0.00,5.9,0,0,0.0,0.0,0.0,53
2019-09-20T23:00,18.2,0.00,4.8,0,4,0.0,0.0,0.0,57
2019-09-21T00:00,17.2,0.00,3.5,0,4,0.0,0.0,0.0,58
2019-09-21T01:00,16.5,0.00,3.3,0,6,0.0,0.0,0.0,63
2019-09-21T02:00,15.8,0.00,5.2,0,8,0.0,0.0,0.0,69
2019-09-21T03:00,15.0,0.00,5.8,0,6,0.0,0.0,0.0,73
2019-09-21T04:00,14.2,0.00,5.0,0,8,0.0,0.0,0.0,79
2019-09-21T05:00,13.8,0.00,3.4,1,24,0.0,0.0,0.0,89
2019-09-21T06:00,14.0,0.00,2.6,1,23,0.0,0.0,0.0,83
2019-09-21T07:00,15.4,0.00,3.1,0,0,80.0,18.0,442.8,85
2019-09-21T08:00,18.8,0.00,2.1,0,0,281.0,40.0,791.8,74
2019-09-21T09:00,21.7,0.00,4.5,0,0,481.0,54.0,882.2,50
2019-09-21T10:00,23.8,0.00,4.7,0,0,653.0,51.0,953.8,38
2019-09-21T11:00,25.4,0.00,5.8,0,0,773.0,65.0,962.4,33
2019-09-21T12:00,26.5,0.00,7.6,0,0,835.0,67.0,971.5,31
2019-09-21T13:00,27.9,0.00,9.6,0,0,836.0,69.0,968.6,28
2019-09-21T14:00,29.6,0.00,12.6,0,0,772.0,70.0,949.1,27
2019-09-21T15:00,30.2,0.00,14.0,0,0,651.0,66.0,917.8,24
2019-09-21T16:00,29.8,0.00,14.0,0,0,470.0,62.0,829.2,26
2019-09-21T17:00,28.3,0.00,14.8,0,0,253.0,55.0,631.5,29
2019-09-21T18:00,25.2,0.00,12.6,0,6,0.0,0.0,0.0,46
2019-09-21T19:00,22.8,0.00,7.9,0,10,0.0,0.0,0.0,51
2019-09-21T20:00,21.2,0.00,1.1,0,11,0.0,0.0,0.0,55
2019-09-21T21:00,19.8,0.00,3.1,0,10,0.0,0.0,0.0,58
2019-09-21T22:00,18.9,0.00,5.2,0,9,0.0,0.0,0.0,60
2019-09-21T23:00,17.8,0.00,5.2,0,15,0.0,0.0,0.0,61
2019-09-22T00:00,16.9,0.00,3.1,0,12,0.0,0.0,0.0,61
2019-09-22T01:00,15.6,0.00,4.0,0,17,0.0,0.0,0.0,67
2019-09-22T02:00,15.0,0.00,6.7,0,19,0.0,0.0,0.0,77
2019-09-22T03:00,14.2,0.00,6.6,1,20,0.0,0.0,0.0,85
2019-09-22T04:00,13.8,0.00,7.2,1,28,0.0,0.0,0.0,86
2019-09-22T05:00,13.0,0.00,8.0,1,31,0.0,0.0,0.0,90
2019-09-22T06:00,12.7,0.00,8.7,1,26,0.0,0.0,0.0,91
2019-09-22T07:00,14.5,0.00,6.5,0,16,76.0,24.0,375.3,84
2019-09-22T08:00,16.7,0.00,3.1,0,16,278.0,39.0,793.0,84
2019-09-22T09:00,19.0,0.00,4.6,0,17,477.0,43.0,902.5,72
2019-09-22T10:00,21.6,0.00,6.9,0,17,639.0,81.0,888.8,64
2019-09-22T11:00,24.3,0.00,11.3,0,16,736.0,209.0,719.9,56
2019-09-22T12:00,25.3,0.00,13.6,0,16,794.0,281.0,652.2,59
2019-09-22T13:00,25.7,0.00,13.2,0,15,804.0,144.0,838.0,55
2019-09-22T14:00,25.2,0.00,12.3,0,0,722.0,297.0,578.2,60
2019-09-22T15:00,26.0,0.00,13.0,0,5,623.0,66.0,880.6,51
2019-09-22T16:00,25.2,0.00,12.8,0,0,450.0,62.0,796.8,55
2019-09-22T17:00,22.9,0.00,11.2,0,0,240.0,54.0,603.4,53
2019-09-22T18:00,20.4,0.00,11.2,0,0,0.0,0.0,0.0,65
2019-09-22T19:00,19.1,0.00,7.5,0,16,0.0,0.0,0.0,67
2019-09-22T20:00,18.1,0.00,6.1,0,15,0.0,0.0,0.0,72
2019-09-22T21:00,17.4,0.00,4.3,1,20,0.0,0.0,0.0,79
2019-09-22T22:00,17.0,0.00,5.7,0,11,0.0,0.0,0.0,84
2019-09-22T23:00,16.6,0.00,2.3,1,24,0.0,0.0,0.0,85
2019-09-23T00:00,16.1,0.00,2.6,1,25,0.0,0.0,0.0,85
2019-09-23T01:00,15.7,0.00,1.5,1,23,0.0,0.0,0.0,87
2019-09-23T02:00,15.4,0.00,3.6,1,27,0.0,0.0,0.0,87
2019-09-23T03:00,14.7,0.00,1.8,1,27,0.0,0.0,0.0,88
2019-09-23T04:00,13.9,0.00,3.6,1,25,0.0,0.0,0.0,91
2019-09-23T05:00,13.4,0.00,5.5,2,51,0.0,0.0,0.0,94
2019-09-23T06:00,14.4,0.00,1.6,2,56,0.0,0.0,0.0,91
2019-09-23T07:00,15.0,0.00,1.6,1,34,48.0,35.0,94.8,89
2019-09-23T08:00,16.0,0.00,1.6,1,45,223.0,98.0,418.9,91
2019-09-23T09:00,17.7,0.00,4.7,1,25,343.0,221.0,255.4,88
2019-09-23T10:00,20.1,0.00,3.3,0,16,610.0,150.0,736.7,74
2019-09-23T11:00,22.0,0.00,8.0,0,0,758.0,66.0,950.0,61
2019-09-23T12:00,24.0,0.00,10.0,0,0,816.0,69.0,954.5,52
2019-09-23T13:00,25.4,0.00,9.7,0,0,814.0,70.0,949.9,46
2019-09-23T14:00,26.9,0.00,10.8,0,0,750.0,70.0,931.0,43
2019-09-23T15:00,28.1,0.00,11.2,0,0,622.0,67.0,884.3,40
2019-09-23T16:00,27.9,0.00,12.7,0,0,446.0,63.0,794.9,40
2019-09-23T17:00,27.0,0.00,13.3,0,0,235.0,55.0,594.1,39
2019-09-23T18:00,25.6,0.00,11.2,0,3,0.0,0.0,0.0,51
2019-09-23T19:00,24.1,0.00,4.7,0,4,0.0,0.0,0.0,56
2019-09-23T20:00,22.7,0.00,3.3,0,10,0.0,0.0,0.0,52
2019-09-23T21:00,21.7,0.00,5.2,0,14,0.0,0.0,0.0,50
2019-09-23T22:00,20.6,0.00,3.9,0,16,0.0,0.0,0.0,55
2019-09-23T23:00,19.0,0.00,1.4,0,18,0.0,0.0,0.0,69
2019-09-24T00:00,18.1,0.00,6.0,0,17,0.0,0.0,0.0,79
2019-09-24T01:00,17.2,0.00,2.6,1,24,0.0,0.0,0.0,84
2019-09-24T02:00,16.3,0.00,3.8,0,8,0.0,0.0,0.0,88
2019-09-24T03:00,15.8,0.00,1.3,0,7,0.0,0.0,0.0,79
2019-09-24T04:00,15.6,0.00,2.2,1,28,0.0,0.0,0.0,69
2019-09-24T05:00,15.5,0.00,5.4,1,27,0.0,0.0,0.0,60
2019-09-24T06:00,15.3,0.00,4.3,0,18,0.0,0.0,0.0,60
2019-09-24T07:00,16.7,0.00,7.2,0,0,72.0,17.0,405.7,67
2019-09-24T08:00,20.5,0.00,5.4,0,16,268.0,51.0,734.7,58
2019-09-24T09:00,24.2,0.00,4.8,0,0,470.0,52.0,880.9,46
2019-09-24T10:00,26.4,0.00,4.0,0,0,637.0,58.0,932.4,36
2019-09-24T11:00,28.5,0.00,5.4,0,0,757.0,66.0,953.5,28
2019-09-24T12:00,29.3,0.00,5.2,0,0,817.0,67.0,963.3,27
2019-09-24T13:00,31.2,0.00,6.2,0,0,813.0,68.0,956.5,24
2019-09-24T14:00,32.5,0.00,8.0,0,0,745.0,68.0,932.8,22
2019-09-24T15:00,33.2,0.00,10.1,0,0,617.0,66.0,884.9,23
2019-09-24T16:00,33.2,0.00,11.5,0,0,440.0,63.0,791.0,25
2019-09-24T17:00,31.3,0.00,10.1,0,0,228.0,54.0,584.6,25
2019-09-24T18:00,29.8,0.00,10.5,0,0,0.0,0.0,0.0,24
2019-09-24T19:00,27.4,0.00,6.6,0,1,0.0,0.0,0.0,27
2019-09-24T20:00,25.4,0.00,4.7,0,3,0.0,0.0,0.0,30
2019-09-24T21:00,24.2,0.00,7.9,0,4,0.0,0.0,0.0,31
2019-09-24T22:00,23.3,0.00,8.7,0,6,0.0,0.0,0.0,30
2019-09-24T23:00,22.2,0.00,8.3,0,10,0.0,0.0,0.0,29
2019-09-25T00:00,20.6,0.00,9.5,0,15,0.0,0.0,0.0,34
2019-09-25T01:00,19.7,0.00,7.9,0,12,0.0,0.0,0.0,43
2019-09-25T02:00,19.1,0.00,6.5,0,3,0.0,0.0,0.0,48
2019-09-25T03:00,18.7,0.00,9.0,1,23,0.0,0.0,0.0,47
2019-09-25T04:00,18.3,0.00,3.5,0,1,0.0,0.0,0.0,46
2019-09-25T05:00,17.7,0.00,2.5,0,3,0.0,0.0,0.0,54
2019-09-25T06:00,17.3,0.00,5.8,0,11,0.0,0.0,0.0,49
2019-09-25T07:00,19.3,0.00,4.9,0,0,52.0,47.0,37.3,49
2019-09-25T08:00,23.2,0.00,1.6,0,0,217.0,174.0,147.1,45
2019-09-25T09:00,26.5,0.00,2.6,0,0,412.0,245.0,354.3,43
2019-09-25T10:00,27.4,0.00,3.9,0,0,582.0,246.0,544.1,43
2019-09-25T11:00,29.4,0.00,6.0,0,0,740.0,78.0,918.3,39
2019-09-25T12:00,31.0,0.00,6.4,0,0,798.0,92.0,911.6,35
2019-09-25T13:00,32.8,0.00,6.9,0,0,801.0,75.0,937.4,30
2019-09-25T14:00,34.6,0.00,9.2,0,0,731.0,67.0,920.9,26
2019-09-25T15:00,35.8,0.00,11.3,0,0,605.0,75.0,858.1,24
2019-09-25T16:00,36.0,0.00,11.2,0,0,429.0,70.0,761.5,25
2019-09-25T17:00,34.9,0.00,5.5,0,0,219.0,53.0,567.9,28
