Regime,Model,Absolute Ramp Rate (kW)
Clear Sky,CNN,1.201454
Clear Sky,CNN,1.3290570000000006
Clear Sky,CNN,1.501816999999999
Clear Sky,CNN,1.4744780000000013
Clear Sky,CNN,1.4738359999999986
Clear Sky,CNN,1.4639015000000004
Clear Sky,CNN,1.4810581000000003
Clear Sky,CNN,1.3831357999999998
Clear Sky,CNN,1.0630620000000004
Clear Sky,CNN,0.9963668999999999
Clear Sky,CNN,0.7008923999999999
Clear Sky,CNN,0.0
Clear Sky,CNN,0.1180842
Clear Sky,CNN,0.75350033
Clear Sky,CNN,0.9060090700000001
Clear Sky,CNN,0.8668303999999998
Clear Sky,CNN,1.2072594000000003
Clear Sky,CNN,1.2239225999999994
Clear Sky,CNN,1.2531970000000001
Clear Sky,CNN,1.23923
Clear Sky,CNN,1.4201189999999997
Clear Sky,CNN,1.2954100000000004
Clear Sky,CNN,1.2951540000000001
Clear Sky,CNN,1.1598319999999998
Clear Sky,CNN,1.2004009999999994
Clear Sky,CNN,0.998800000000001
Clear Sky,CNN,0.8951410000000006
Clear Sky,CNN,0.8162380000000002
Clear Sky,CNN,0.7336579999999984
Clear Sky,CNN,0.6727740000000004
Clear Sky,CNN,0.46181999999999945
Clear Sky,CNN,0.31169000000000224
Clear Sky,CNN,0.18046099999999754
Clear Sky,CNN,0.05907099999999943
Clear Sky,CNN,0.09320000000000306
Clear Sky,CNN,0.09937600000000302
Clear Sky,CNN,0.26449199999999706
Clear Sky,CNN,0.08116800000000168
Clear Sky,CNN,0.24482300000000023
Clear Sky,CNN,0.22195999999999927
Clear Sky,CNN,0.3441320000000019
Clear Sky,CNN,0.5029259999999987
Clear Sky,CNN,0.5568059999999981
Clear Sky,CNN,0.761686000000001
Clear Sky,CNN,0.9321455000000007
Clear Sky,CNN,0.7818725000000004
Clear Sky,CNN,0.8871205
Clear Sky,CNN,1.1972275000000003
Clear Sky,CNN,1.1883179999999989
Clear Sky,CNN,1.5102779999999996
Clear Sky,CNN,1.382301
Clear Sky,CNN,1.4255117000000004
Clear Sky,CNN,1.3469073000000007
Clear Sky,CNN,1.3553299999999995
Clear Sky,CNN,1.209282
Clear Sky,CNN,1.0432881000000003
Clear Sky,CNN,0.8731903999999999
Clear Sky,CNN,0.62546872
Clear Sky,CNN,0.0
Clear Sky,CNN,0.7379851
Clear Sky,CNN,0.7903449
Clear Sky,CNN,0.9819108000000001
Clear Sky,CNN,1.0243164999999999
Clear Sky,CNN,1.2395101
Clear Sky,CNN,1.2884175999999998
Clear Sky,CNN,1.3885042000000007
Clear Sky,CNN,1.3561547999999988
Clear Sky,CNN,1.536537000000001
Clear Sky,CNN,1.4421239999999997
Clear Sky,CNN,1.5211400000000008
Clear Sky,CNN,1.1978929999999988
Clear Sky,CNN,1.348885000000001
Clear Sky,CNN,1.1769799999999986
Clear Sky,CNN,1.084461000000001
Clear Sky,CNN,0.857365999999999
Clear Sky,CNN,0.7471300000000021
Clear Sky,CNN,0.8020700000000005
Clear Sky,CNN,0.502958999999997
Clear Sky,CNN,0.32110899999999987
Clear Sky,CNN,0.2467410000000001
Clear Sky,CNN,0.15492200000000267
Clear Sky,CNN,0.14320799999999778
Clear Sky,CNN,0.0705379999999991
Clear Sky,CNN,0.1095480000000002
Clear Sky,CNN,0.014530000000000598
Clear Sky,CNN,0.05412099999999853
Clear Sky,CNN,0.19211600000000217
Clear Sky,CNN,0.2823859999999989
Clear Sky,CNN,0.4574019999999983
Clear Sky,CNN,0.40279600000000215
Clear Sky,CNN,0.7893729999999977
Clear Sky,CNN,0.7573700000000017
Clear Sky,CNN,0.8129260000000009
Clear Sky,CNN,0.8855629999999977
Clear Sky,CNN,1.3063890000000011
Clear Sky,CNN,1.2968790000000006
Clear Sky,CNN,1.5849390000000003
Clear Sky,CNN,1.5568139999999993
Clear Sky,CNN,1.4511009999999995
Clear Sky,CNN,1.515955
Clear Sky,CNN,1.4649986000000004
Clear Sky,CNN,1.4576921
Clear Sky,CNN,1.0684173000000001
Clear Sky,CNN,1.060714
Clear Sky,CNN,0.7708257000000001
Clear Sky,CNN,0.44565572000000003
Clear Sky,CNN,0.93769883
Clear Sky,CNN,0.9740488999999999
Clear Sky,CNN,1.1132018000000001
Clear Sky,CNN,1.1784465999999996
Clear Sky,CNN,1.3890457000000005
Clear Sky,CNN,1.3635396999999996
Clear Sky,CNN,1.5382775999999998
Clear Sky,CNN,1.5235529999999997
Clear Sky,CNN,1.5795160000000017
Clear Sky,CNN,1.5313109999999988
Clear Sky,CNN,1.4726370000000006
Clear Sky,CNN,1.1194290000000002
Clear Sky,CNN,1.341512999999999
Clear Sky,CNN,1.0126880000000007
Clear Sky,CNN,0.9043169999999989
Clear Sky,CNN,0.6653009999999995
Clear Sky,CNN,0.5487859999999998
Clear Sky,CNN,0.5335120000000018
Clear Sky,CNN,0.3263379999999998
Clear Sky,CNN,0.16818599999999861
Clear Sky,CNN,0.06477700000000297
Clear Sky,CNN,0.021427999999996672
Clear Sky,CNN,0.081510999999999
Clear Sky,CNN,0.09596600000000066
Clear Sky,CNN,0.2627379999999988
Clear Sky,CNN,0.1317440000000012
Clear Sky,CNN,0.1676809999999982
Clear Sky,CNN,0.3445600000000013
Clear Sky,CNN,0.3450099999999985
Clear Sky,CNN,0.5578099999999999
Clear Sky,CNN,0.5751050000000006
Clear Sky,CNN,0.8374780000000008
Clear Sky,CNN,0.9455169999999988
Clear Sky,CNN,0.8481480000000019
Clear Sky,CNN,1.0528159999999982
Clear Sky,CNN,1.273022000000001
Clear Sky,CNN,1.3921539999999997
Clear Sky,CNN,1.6039069999999995
Clear Sky,CNN,1.6453699999999998
Clear Sky,CNN,1.6056439999999998
Clear Sky,CNN,1.5512330000000008
Clear Sky,CNN,1.4357926999999995
Clear Sky,CNN,1.4864729000000003
Clear Sky,CNN,1.1789879
Clear Sky,CNN,1.0932959999999998
Clear Sky,CNN,0.73107896
Clear Sky,CNN,0.500373025
Clear Sky,CNN,0.9866800599999999
Clear Sky,CNN,1.0616817
Clear Sky,CNN,1.0953049
Clear Sky,CNN,1.1950304000000003
Clear Sky,CNN,1.4613383999999998
Clear Sky,CNN,1.4791246000000005
Clear Sky,CNN,1.5971380000000002
Clear Sky,CNN,1.5240019999999994
Clear Sky,CNN,1.5973570000000006
Clear Sky,CNN,1.5599150000000002
Clear Sky,CNN,1.4247169999999993
Clear Sky,CNN,1.185951000000001
Clear Sky,CNN,1.273491
Clear Sky,CNN,0.9989179999999998
Clear Sky,CNN,0.8385469999999984
Clear Sky,CNN,0.7117020000000025
Clear Sky,CNN,0.5110709999999976
Clear Sky,CNN,0.5205990000000007
Clear Sky,CNN,0.301399
Clear Sky,CNN,0.13541999999999987
Clear Sky,CNN,0.1062340000000006
Clear Sky,CNN,0.017810999999998245
Clear Sky,CNN,0.042151000000000494
Clear Sky,CNN,0.13697799999999916
Clear Sky,CNN,0.2586289999999991
Clear Sky,CNN,0.16267799999999966
Clear Sky,CNN,0.16130199999999917
Clear Sky,CNN,0.38773000000000124
Clear Sky,CNN,0.38592299999999824
Clear Sky,CNN,0.5656320000000008
Clear Sky,CNN,0.6042140000000025
Clear Sky,CNN,0.9102109999999968
Clear Sky,CNN,0.9357130000000033
Clear Sky,CNN,0.9024619999999999
Clear Sky,CNN,1.058050999999999
Clear Sky,CNN,1.262582
Clear Sky,CNN,1.4618579999999994
Clear Sky,CNN,1.5974210000000006
Clear Sky,CNN,1.6483979999999985
Clear Sky,CNN,1.6456480000000013
Clear Sky,CNN,1.5184822999999996
Clear Sky,CNN,1.4787992999999995
Clear Sky,CNN,1.5567589000000002
Clear Sky,CNN,1.1605956000000002
Clear Sky,CNN,1.0898029
Clear Sky,CNN,0.6906874000000001
Clear Sky,CNN,0.431589508
Clear Sky,CNN,0.9840549999999999
Clear Sky,CNN,0.9698369
Clear Sky,CNN,1.0656634
Clear Sky,CNN,1.157391
Clear Sky,CNN,1.37817
Clear Sky,CNN,1.4835805999999998
Clear Sky,CNN,1.5060740000000008
Clear Sky,CNN,1.5096779999999992
Clear Sky,CNN,1.5940650000000005
Clear Sky,CNN,1.4880110000000002
Clear Sky,CNN,1.4691580000000002
Clear Sky,CNN,1.1954220000000007
Clear Sky,CNN,1.262076999999998
Clear Sky,CNN,1.0178949999999993
Clear Sky,CNN,0.881062
Clear Sky,CNN,0.7087000000000003
Clear Sky,CNN,0.5290700000000008
Clear Sky,CNN,0.5602049999999998
Clear Sky,CNN,0.2503379999999993
Clear Sky,CNN,0.14559799999999967
Clear Sky,CNN,0.09979600000000133
Clear Sky,CNN,0.008691999999999922
Clear Sky,CNN,0.07298099999999863
Clear Sky,CNN,0.12204799999999949
Clear Sky,CNN,0.2678350000000016
Clear Sky,CNN,0.10391100000000009
Clear Sky,CNN,0.17693900000000085
Clear Sky,CNN,0.3624930000000006
Clear Sky,CNN,0.36800899999999714
Clear Sky,CNN,0.5152730000000005
Clear Sky,CNN,0.5848790000000008
Clear Sky,CNN,0.8287830000000014
Clear Sky,CNN,0.9080829999999978
Clear Sky,CNN,0.8620030000000014
Clear Sky,CNN,1.0750899999999994
Clear Sky,CNN,1.21659
Clear Sky,CNN,1.4391800000000003
Clear Sky,CNN,1.6067419999999988
Clear Sky,CNN,1.592759000000001
Clear Sky,CNN,1.5786269999999991
Clear Sky,CNN,1.4720530000000007
Clear Sky,CNN,1.4597504
Clear Sky,CNN,1.4258406
Clear Sky,CNN,1.0818480000000004
Clear Sky,CNN,1.0098528999999998
Clear Sky,CNN,0.5796591999999999
Clear Sky,CNN,0.9277568999999999
Clear Sky,CNN,0.9825833000000002
Clear Sky,CNN,1.0909133
Clear Sky,CNN,1.1383249999999996
Clear Sky,CNN,1.4273481000000006
Clear Sky,CNN,1.3614473999999994
Clear Sky,CNN,1.5517310000000002
Clear Sky,CNN,1.4930120000000002
Clear Sky,CNN,1.5598449999999993
Clear Sky,CNN,1.5011470000000013
Clear Sky,CNN,1.4513059999999989
Clear Sky,CNN,1.1386150000000015
Clear Sky,CNN,1.2920799999999986
Clear Sky,CNN,1.0086480000000009
Clear Sky,CNN,0.8952430000000007
Clear Sky,CNN,0.6728999999999985
Clear Sky,CNN,0.49690100000000115
Clear Sky,CNN,0.507593
Clear Sky,CNN,0.3255750000000006
Clear Sky,CNN,0.09630199999999789
Clear Sky,CNN,0.031216000000000577
Clear Sky,CNN,0.03458699999999837
Clear Sky,CNN,0.057864000000002136
Clear Sky,CNN,0.2186969999999988
Clear Sky,CNN,0.26332299999999975
Clear Sky,CNN,0.19561000000000206
Clear Sky,CNN,0.1781039999999976
Clear Sky,CNN,0.37826199999999943
Clear Sky,CNN,0.3634970000000024
Clear Sky,CNN,0.5503269999999993
Clear Sky,CNN,0.5555960000000013
Clear Sky,CNN,0.8836949999999995
Clear Sky,CNN,0.8666499999999999
Clear Sky,CNN,0.913055
Clear Sky,CNN,1.0488229999999987
Clear Sky,CNN,1.2887470000000008
Clear Sky,CNN,1.4591630000000002
Clear Sky,CNN,1.616816
Clear Sky,CNN,1.6534849999999999
Clear Sky,CNN,1.5826922999999997
Clear Sky,CNN,1.4593581999999996
Clear Sky,CNN,1.3426245000000003
Clear Sky,CNN,1.4239897
Clear Sky,CNN,0.9815733
Clear Sky,CNN,0.9285882000000001
Clear Sky,CNN,1.0807575999999997
Clear Sky,CNN,1.3461384
Clear Sky,CNN,1.2521000000000004
Clear Sky,CNN,1.371486
Clear Sky,CNN,1.408023
Clear Sky,CNN,1.3780769999999993
Clear Sky,CNN,0.9844714999999997
Clear Sky,CNN,1.0769615000000012
Clear Sky,CNN,0.9139199999999992
Clear Sky,CNN,0.7746200000000005
Clear Sky,CNN,0.595936
Clear Sky,CNN,0.4103879999999993
Clear Sky,CNN,0.3498960000000011
Clear Sky,CNN,0.3083139999999993
Clear Sky,CNN,0.06155899999999903
Clear Sky,CNN,0.014586999999998795
Clear Sky,CNN,0.0020519999999990546
Clear Sky,CNN,0.10690500000000114
Clear Sky,CNN,0.3625640000000008
Clear Sky,CNN,0.17143199999999936
Clear Sky,CNN,0.24542600000000014
Clear Sky,CNN,0.26308500000000024
Clear Sky,CNN,0.5234609999999993
Clear Sky,CNN,0.5247925000000002
Clear Sky,CNN,0.8511854999999997
Clear Sky,CNN,0.9197130000000016
Clear Sky,CNN,1.1686869999999985
Clear Sky,CNN,0.9196455000000014
Clear Sky,CNN,1.2876265
Clear Sky,CNN,1.0001475999999991
Clear Sky,CNN,1.3004297999999999
Clear Sky,CNN,1.3120156000000005
Clear Sky,CNN,1.2910122
Clear Sky,CNN,1.0677536
Clear Sky,CNN,1.2870461999999998
Clear Sky,CNN,1.3338013000000002
Clear Sky,CNN,1.6904519999999996
Clear Sky,CNN,1.6877690000000003
Clear Sky,CNN,1.7971749999999993
Clear Sky,CNN,1.9305000000000003
Clear Sky,CNN,1.8759899999999998
Clear Sky,CNN,1.5737790000000018
Clear Sky,CNN,1.7620729999999973
Clear Sky,CNN,1.3977360000000019
Clear Sky,CNN,1.2085860000000004
Clear Sky,CNN,0.9145579999999995
Clear Sky,CNN,0.7550699999999999
Clear Sky,CNN,0.6364720000000013
Clear Sky,CNN,0.4626469999999969
Clear Sky,CNN,0.18242900000000262
Clear Sky,CNN,0.15566799999999859
Clear Sky,CNN,0.1139569999999992
Clear Sky,CNN,0.0044429999999984204
Clear Sky,CNN,0.4054380000000002
Clear Sky,CNN,0.3589570000000002
Clear Sky,CNN,0.2557799999999979
Clear Sky,CNN,0.21623500000000107
Clear Sky,CNN,0.4451450000000001
Clear Sky,CNN,0.5342640000000003
Clear Sky,CNN,0.6850409999999982
Clear Sky,CNN,0.8325870000000002
Clear Sky,CNN,1.0137630000000009
Clear Sky,CNN,1.1712500000000006
Clear Sky,CNN,1.0556349999999988
Clear Sky,CNN,0.960483
Clear Sky,CNN,1.5566000000000013
Clear Sky,CNN,1.5358539999999987
Clear Sky,CNN,1.725347000000001
Clear Sky,CNN,1.5799459999999996
Clear Sky,CNN,1.4880999999999993
Clear Sky,CNN,1.4963080000000009
Clear Sky,CNN,1.4941739999999992
Clear Sky,CNN,1.3298434000000006
Clear Sky,CNN,0.9603074
Clear Sky,CNN,1.0774084999999998
Clear Sky,CNN,1.2953799999999998
Clear Sky,CNN,1.3782720000000008
Clear Sky,CNN,1.5303360000000001
Clear Sky,CNN,1.503641
Clear Sky,CNN,1.6380169999999996
Clear Sky,CNN,1.2285059999999994
Clear Sky,CNN,1.3294800000000002
Clear Sky,CNN,1.1922920000000001
Clear Sky,CNN,0.9984469999999988
Clear Sky,CNN,0.69266
Clear Sky,CNN,0.526174000000001
Clear Sky,CNN,0.5360359999999993
Clear Sky,CNN,0.34610699999999994
Clear Sky,CNN,0.16123600000000238
Clear Sky,CNN,0.09656099999999768
Clear Sky,CNN,0.08019799999999933
Clear Sky,CNN,0.036999999999999034
Clear Sky,CNN,0.35283700000000096
Clear Sky,CNN,0.3189780000000013
Clear Sky,CNN,0.2770949999999992
Clear Sky,CNN,0.3402329999999978
Clear Sky,CNN,0.47880400000000023
Clear Sky,CNN,0.47580500000000114
Clear Sky,CNN,0.6242279999999987
Clear Sky,CNN,0.7043550000000032
Clear Sky,CNN,0.8125019999999985
Clear Sky,CNN,0.8682125000000003
Clear Sky,CNN,0.8671904999999995
Clear Sky,CNN,0.8249180000000003
Clear Sky,CNN,1.1160239999999995
Clear Sky,CNN,1.3647740000000006
Clear Sky,CNN,1.4454589999999996
Clear Sky,CNN,1.4229210000000005
Clear Sky,CNN,1.2740009999999993
Clear Sky,CNN,1.2473713000000002
Clear Sky,CNN,0.9706719000000001
Clear Sky,CNN,1.0028964999999999
Clear Sky,CNN,0.7928359
Clear Sky,CNN,1.2651472
Clear Sky,CNN,1.4045670000000001
Clear Sky,CNN,1.3061315999999996
Clear Sky,CNN,1.8003723999999997
Clear Sky,CNN,1.4954169999999998
Clear Sky,CNN,2.3108910000000016
Clear Sky,CNN,1.3181729999999998
Clear Sky,CNN,1.6868759999999998
Clear Sky,CNN,1.450284
Clear Sky,CNN,1.3074429999999992
Clear Sky,CNN,0.9698220000000006
Clear Sky,CNN,1.200800000000001
Clear Sky,CNN,0.769565
Clear Sky,CNN,0.1817600000000006
Clear Sky,CNN,0.45290499999999767
Clear Sky,CNN,0.07467800000000224
Clear Sky,CNN,0.2435939999999981
Clear Sky,CNN,0.15421699999999916
Clear Sky,CNN,0.31284199999999984
Clear Sky,CNN,0.266058000000001
Clear Sky,CNN,0.20275200000000027
Clear Sky,CNN,0.0888920000000013
Clear Sky,CNN,0.6138840000000023
Clear Sky,CNN,0.5505049999999976
Clear Sky,CNN,0.6342660000000002
Clear Sky,CNN,0.4566490000000023
Clear Sky,CNN,0.5733139999999999
Clear Sky,CNN,0.5235880000000002
Clear Sky,CNN,0.6347329999999971
Clear Sky,CNN,0.548326000000003
Clear Sky,CNN,0.6137599999999992
Clear Sky,CNN,1.0893789999999992
Clear Sky,CNN,1.6062860000000008
Clear Sky,CNN,0.5514069999999993
Clear Sky,CNN,1.2005
Clear Sky,CNN,1.1089350000000007
Clear Sky,CNN,1.389785999999999
Clear Sky,CNN,1.38415
Clear Sky,CNN,1.1985873999999996
Clear Sky,CNN,1.2816784000000006
Clear Sky,CNN,1.5820670999999997
Clear Sky,CNN,1.6240065000000001
Clear Sky,CNN,1.788112
Clear Sky,CNN,1.7739320000000003
Clear Sky,CNN,1.8559540000000005
Clear Sky,CNN,1.3752709999999997
Clear Sky,CNN,1.4615089999999995
Clear Sky,CNN,1.2911929999999998
Clear Sky,CNN,1.122947
Clear Sky,CNN,0.7388520000000014
Clear Sky,CNN,0.546759999999999
Clear Sky,CNN,0.5926159999999996
Clear Sky,CNN,0.3927359999999993
Clear Sky,CNN,0.2226920000000021
Clear Sky,CNN,0.09737600000000057
Clear Sky,CNN,0.0004940000000033251
Clear Sky,CNN,0.06371900000000252
Clear Sky,CNN,0.28358100000000164
Clear Sky,CNN,0.1726530000000004
Clear Sky,CNN,0.15840499999999835
Clear Sky,CNN,0.17614000000000019
Clear Sky,CNN,0.42898600000000187
Clear Sky,CNN,0.4180049999999973
Clear Sky,CNN,0.6775529999999996
Clear Sky,CNN,0.7360889999999998
Clear Sky,CNN,0.943327
Clear Sky,CNN,0.9173280000000013
Clear Sky,CNN,1.019514000000001
Clear Sky,CNN,0.9512260000000001
Clear Sky,CNN,1.2270009999999996
Clear Sky,CNN,1.4993400000000001
Clear Sky,CNN,1.6769049999999996
Clear Sky,CNN,1.6461839999999999
Clear Sky,CNN,1.4792649999999998
Clear Sky,CNN,1.5517980000000007
Clear Sky,CNN,1.2941649999999996
Clear Sky,CNN,1.4588904
Clear Sky,CNN,0.12301116
Clear Sky,CNN,0.57440211
Clear Sky,CNN,0.80594473
Clear Sky,CNN,1.1646527
Clear Sky,CNN,1.4226989999999997
Clear Sky,CNN,1.2440977000000002
Clear Sky,CNN,1.179132
Clear Sky,CNN,1.4919846000000003
Clear Sky,CNN,1.6293380000000006
Clear Sky,CNN,1.6664709999999996
Clear Sky,CNN,1.2872039999999991
Clear Sky,CNN,1.545917000000001
Clear Sky,CNN,1.3050854999999988
Clear Sky,CNN,1.303136499999999
Clear Sky,CNN,1.0930239999999998
Clear Sky,CNN,1.206780000000002
Clear Sky,CNN,0.6723600000000012
Clear Sky,CNN,0.8706379999999996
Clear Sky,CNN,0.5657019999999982
Clear Sky,CNN,0.5000300000000024
Clear Sky,CNN,0.5684639999999987
Clear Sky,CNN,0.17907500000000098
Clear Sky,CNN,0.11832599999999971
Clear Sky,CNN,0.008836999999999762
Clear Sky,CNN,0.22020999999999802
Clear Sky,CNN,0.10366199999999992
Clear Sky,CNN,0.26089999999999947
Clear Sky,CNN,0.04750399999999999
Clear Sky,CNN,0.11687799999999982
Clear Sky,CNN,0.17052599999999885
Clear Sky,CNN,0.12477600000000066
Clear Sky,CNN,0.27242800000000145
Clear Sky,CNN,0.4626689999999982
Clear Sky,CNN,0.4249270000000003
Clear Sky,CNN,0.8118610000000004
Clear Sky,CNN,0.6835300000000011
Clear Sky,CNN,0.9440949999999972
Clear Sky,CNN,0.8154440000000029
Clear Sky,CNN,1.248932
Clear Sky,CNN,1.645884999999998
Clear Sky,CNN,1.857189
Clear Sky,CNN,1.6413100000000007
Clear Sky,CNN,1.690747
Clear Sky,CNN,1.5802859999999992
Clear Sky,CNN,1.5894973000000006
Clear Sky,CNN,1.5280142000000003
Clear Sky,CNN,0.9305504999999998
Clear Sky,CNN,1.1644793
Clear Sky,CNN,0.5908794999999998
Clear Sky,CNN,0.6092106000000002
Clear Sky,CNN,0.5429789999999999
Clear Sky,CNN,0.5594608000000001
Clear Sky,CNN,0.6056718999999999
Clear Sky,CNN,0.5458623
Clear Sky,CNN,1.0065590000000002
Clear Sky,CNN,1.0435213999999995
Clear Sky,CNN,1.1123753
Clear Sky,CNN,1.1149453000000005
Clear Sky,CNN,1.286173999999999
Clear Sky,CNN,1.4517640000000007
Clear Sky,CNN,1.3760195
Clear Sky,CNN,1.3609314999999995
Clear Sky,CNN,1.4501885000000012
Clear Sky,CNN,1.3285385000000005
Clear Sky,CNN,1.3008659999999992
Clear Sky,CNN,0.9708380000000005
Clear Sky,CNN,1.1800899999999999
Clear Sky,CNN,0.8892649999999982
Clear Sky,CNN,0.7052289999999992
Clear Sky,CNN,0.5563890000000029
Clear Sky,CNN,0.44096399999999747
Clear Sky,CNN,0.5216270000000023
Clear Sky,CNN,0.1754630000000006
Clear Sky,CNN,0.21096199999999854
Clear Sky,CNN,0.14366899999999916
Clear Sky,CNN,0.08201999999999998
Clear Sky,CNN,0.07374199999999931
Clear Sky,CNN,0.22337499999999721
Clear Sky,CNN,0.11400800000000189
Clear Sky,CNN,0.05238999999999905
Clear Sky,CNN,0.08573700000000173
Clear Sky,CNN,0.26716499999999854
Clear Sky,CNN,0.3297850000000011
Clear Sky,CNN,0.4505920000000003
Clear Sky,CNN,0.5625839999999975
Clear Sky,CNN,0.7588850000000029
Clear Sky,CNN,0.8802429999999966
Clear Sky,CNN,0.7492940000000026
Clear Sky,CNN,0.8063569999999984
Clear Sky,CNN,1.1718790000000006
Clear Sky,CNN,1.2856950000000005
Clear Sky,CNN,1.5109449999999995
Clear Sky,CNN,1.4929550000000003
Clear Sky,CNN,1.4489540000000005
Clear Sky,CNN,1.4731489999999994
Clear Sky,CNN,1.5414130000000004
Clear Sky,CNN,1.5027355
Clear Sky,CNN,1.2605872999999992
Clear Sky,CNN,1.2690639000000008
Clear Sky,CNN,0.9113211999999997
Clear Sky,CNN,0.9826609999999998
Clear Sky,CNN,0.6118008000000001
Clear Sky,CNN,0.5457064
Clear Sky,CNN,0.5289165
Clear Sky,CNN,0.6105471000000002
Clear Sky,CNN,0.9838524
Clear Sky,CNN,1.0983829999999997
Clear Sky,CNN,1.1197416000000002
Clear Sky,CNN,1.1834483999999996
Clear Sky,CNN,1.329243
Clear Sky,CNN,1.4412459999999996
Clear Sky,CNN,1.4456710000000008
Clear Sky,CNN,1.4267029999999998
Clear Sky,CNN,1.4069020000000005
Clear Sky,CNN,1.355143
Clear Sky,CNN,1.276052
Clear Sky,CNN,0.9080750000000002
Clear Sky,CNN,1.1760079999999995
Clear Sky,CNN,0.7574889999999996
Clear Sky,CNN,0.7070900000000009
Clear Sky,CNN,0.5826409999999989
Clear Sky,CNN,0.30716699999999975
Clear Sky,CNN,0.4623249999999999
Clear Sky,CNN,0.12942300000000273
Clear Sky,CNN,0.20025999999999655
Clear Sky,CNN,0.045509000000002686
Clear Sky,CNN,0.07879699999999801
Clear Sky,CNN,0.02511000000000152
Clear Sky,CNN,0.19158200000000036
Clear Sky,CNN,0.014009999999998968
Clear Sky,CNN,0.10053100000000015
Clear Sky,CNN,0.003991000000002742
Clear Sky,CNN,0.19082500000000024
Clear Sky,CNN,0.2227250000000005
Clear Sky,CNN,0.36296899999999965
Clear Sky,CNN,0.5444560000000003
Clear Sky,CNN,0.6069150000000008
Clear Sky,CNN,0.7812570000000001
Clear Sky,CNN,0.7423120000000019
Clear Sky,CNN,0.7973649999999992
Clear Sky,CNN,1.1768189999999983
Clear Sky,CNN,1.324352000000001
Clear Sky,CNN,1.521001
Clear Sky,CNN,1.5450549999999996
Clear Sky,CNN,1.5260580000000008
Clear Sky,CNN,1.4461839999999988
Clear Sky,CNN,1.4802554000000008
Clear Sky,CNN,1.4893525999999992
Clear Sky,CNN,1.230938
Clear Sky,CNN,1.2220270000000002
Clear Sky,CNN,0.8674415
Clear Sky,CNN,0.8437288000000001
Clear Sky,CNN,0.4796440000000002
Clear Sky,CNN,0.5384784000000002
Clear Sky,CNN,0.4844531999999999
Clear Sky,CNN,0.4875900999999998
Clear Sky,CNN,0.9856658
Clear Sky,CNN,0.8474997000000002
Clear Sky,CNN,1.0806166
Clear Sky,CNN,0.9487984000000003
Clear Sky,CNN,1.1055149999999996
Clear Sky,CNN,1.2953469999999996
Clear Sky,CNN,1.211170000000001
Clear Sky,CNN,1.2521459999999998
Clear Sky,CNN,1.2675040000000006
Clear Sky,CNN,1.140618
Clear Sky,CNN,1.331455
Clear Sky,CNN,0.8604950000000002
Clear Sky,CNN,1.0700210000000006
Clear Sky,CNN,0.8742749999999972
Clear Sky,CNN,0.7861620000000009
Clear Sky,CNN,0.5844279999999991
Clear Sky,CNN,0.4016750000000009
Clear Sky,CNN,0.5374310000000015
Clear Sky,CNN,0.10235199999999978
Clear Sky,CNN,0.2244269999999986
Clear Sky,CNN,0.043098000000000525
Clear Sky,CNN,0.027156999999998988
Clear Sky,CNN,0.03514099999999942
Clear Sky,CNN,0.3022090000000013
Clear Sky,CNN,0.1084050000000012
Clear Sky,CNN,0.07771599999999879
Clear Sky,CNN,0.05499100000000112
Clear Sky,CNN,0.21729500000000002
Clear Sky,CNN,0.29760299999999873
Clear Sky,CNN,0.3139630000000011
Clear Sky,CNN,0.47595799999999855
Clear Sky,CNN,0.564312000000001
Clear Sky,CNN,0.6549039999999984
Clear Sky,CNN,0.7383630000000032
Clear Sky,CNN,0.7017939999999996
Clear Sky,CNN,1.148692999999998
Clear Sky,CNN,1.281854000000001
Clear Sky,CNN,1.5174590000000006
Clear Sky,CNN,1.4668799999999997
Clear Sky,CNN,1.3758009999999992
Clear Sky,CNN,1.4159889999999997
Clear Sky,CNN,1.3909064000000004
Clear Sky,CNN,1.4166641000000002
Clear Sky,CNN,1.1640477999999996
Clear Sky,CNN,1.1472927000000004
Clear Sky,CNN,0.7511060999999999
Clear Sky,CNN,0.7306241
Clear Sky,CNN,0.6022028000000001
Clear Sky,CNN,0.39662184
Clear Sky,CNN,0.4097375999999999
Clear Sky,CNN,0.44982239999999996
Clear Sky,CNN,0.9209208000000002
Clear Sky,CNN,0.9133448999999998
Clear Sky,CNN,0.9383092000000004
Clear Sky,CNN,0.9571654
Clear Sky,CNN,1.1202552999999993
Clear Sky,CNN,1.3649887000000005
Clear Sky,CNN,1.3315529999999995
Clear Sky,CNN,1.3064820000000008
Clear Sky,CNN,1.3900469999999991
Clear Sky,CNN,1.3422180000000008
Clear Sky,CNN,1.3904059999999987
