Regime,Model,Absolute Error (kW)
Clear Sky,CNN,2.074448093058159
Clear Sky,CNN,1.2495107745230705
Clear Sky,CNN,1.5234884782586207
Clear Sky,CNN,1.7283274898271834
Clear Sky,CNN,0.8588638005574012
Clear Sky,CNN,0.29356322467085505
Clear Sky,CNN,1.2671790281766633
Clear Sky,CNN,0.3774700575304131
Clear Sky,CNN,2.0173397468109613
Clear Sky,CNN,0.6784658393569671
Clear Sky,CNN,0.7906804308430999
Clear Sky,CNN,0.10582606695517782
Clear Sky,CNN,0.5841479361287618
Clear Sky,CNN,0.4542595307669721
Clear Sky,CNN,0.3107471206738488
Clear Sky,CNN,0.6836358945695018
Clear Sky,CNN,0.13045816006450295
Clear Sky,CNN,0.4359915395939957
Clear Sky,CNN,1.4176403789648226
Clear Sky,CNN,0.37776178504444147
Clear Sky,CNN,0.8045309207070446
Clear Sky,CNN,0.4325573007508865
Clear Sky,CNN,0.8131857695116
Clear Sky,CNN,0.3513535544632287
Clear Sky,CNN,0.0787209358238865
Clear Sky,CNN,0.062449585973990196
Clear Sky,CNN,0.4908376744847365
Clear Sky,CNN,0.26369072179681474
Clear Sky,CNN,0.3292210069862245
Clear Sky,CNN,0.33291162497538584
Clear Sky,CNN,0.2474493095815018
Clear Sky,CNN,0.47406975685253094
Clear Sky,CNN,1.5178085713263147
Clear Sky,CNN,2.749186966126531
Clear Sky,CNN,3.8693456050029655
Clear Sky,CNN,4.096215399521359
Clear Sky,CNN,5.00616557505694
Clear Sky,CNN,5.1373022029981055
Clear Sky,CNN,5.190637803748563
Clear Sky,CNN,5.622711156479649
Clear Sky,CNN,4.938214249458981
Clear Sky,CNN,5.561402787128257
Clear Sky,CNN,5.784857401529617
Clear Sky,CNN,4.754260771537144
Clear Sky,CNN,4.8530946495590435
Clear Sky,CNN,4.231815422412032
Clear Sky,CNN,3.8642659790864133
Clear Sky,CNN,5.165741414889361
Clear Sky,CNN,2.667220474346399
Clear Sky,CNN,3.2048041237905984
Clear Sky,CNN,3.655002253511153
Clear Sky,CNN,2.7399233800896177
Clear Sky,CNN,3.3605146704776985
Clear Sky,CNN,3.9255660249516673
Clear Sky,CNN,4.070500782767489
Clear Sky,CNN,4.244142407968042
Clear Sky,CNN,3.280597717843353
Clear Sky,CNN,3.027056301520801
Clear Sky,CNN,3.5775821455402337
Clear Sky,CNN,2.181015597365054
Clear Sky,CNN,3.8198781050589687
Clear Sky,CNN,2.5660179959723024
Clear Sky,CNN,2.412110138569144
Clear Sky,CNN,2.2835077305866065
Clear Sky,CNN,1.9366748743945692
Clear Sky,CNN,1.5757097263806372
Clear Sky,CNN,0.8808264002254411
Clear Sky,CNN,1.4169821887798442
Clear Sky,CNN,1.3531427823222941
Clear Sky,CNN,1.0226200563098722
Clear Sky,CNN,1.2023817032330015
Clear Sky,CNN,1.056820281592664
Clear Sky,CNN,1.4774089040672145
Clear Sky,CNN,1.9757885328802738
Clear Sky,CNN,2.2445064882380414
Clear Sky,CNN,1.8255266788763844
Clear Sky,CNN,1.826681047356292
Clear Sky,CNN,1.537279043583272
Clear Sky,CNN,1.1614239794102161
Clear Sky,CNN,0.7041213483955739
Clear Sky,CNN,1.3998320148786043
Clear Sky,CNN,2.638440759925064
Clear Sky,CNN,2.95877284446742
Clear Sky,CNN,3.7153379737340653
Clear Sky,CNN,3.9680935789270517
Clear Sky,CNN,4.085161395734929
Clear Sky,CNN,4.515813077741358
Clear Sky,CNN,4.653862536259557
Clear Sky,CNN,4.591095139931884
Clear Sky,CNN,4.038479327221795
Clear Sky,CNN,4.331035824589462
Clear Sky,CNN,4.213206626093209
Clear Sky,CNN,3.1687333555543855
Clear Sky,CNN,3.035779076977267
Clear Sky,CNN,2.960300893884705
Clear Sky,CNN,1.517617485698068
Clear Sky,CNN,1.4564883769905101
Clear Sky,CNN,1.204486903472425
Clear Sky,CNN,1.7027081899438876
Clear Sky,CNN,2.181858325608264
Clear Sky,CNN,0.9033022202527903
Clear Sky,CNN,0.7789904539105308
Clear Sky,CNN,0.07463028341467037
Clear Sky,CNN,1.5875995486375842
Clear Sky,CNN,1.3795830990433622
Clear Sky,CNN,0.5245324736617789
Clear Sky,CNN,0.770029719841343
Clear Sky,CNN,0.039370377641038345
Clear Sky,CNN,0.21812398390123988
Clear Sky,CNN,0.09178567092217804
Clear Sky,CNN,1.3856482233634964
Clear Sky,CNN,0.8584240194281811
Clear Sky,CNN,0.7272276570047502
Clear Sky,CNN,1.899999578584552
Clear Sky,CNN,1.550222888439059
Clear Sky,CNN,2.5058611184207127
Clear Sky,CNN,2.8007365479611916
Clear Sky,CNN,2.6063275320263486
Clear Sky,CNN,1.9968960829657156
Clear Sky,CNN,2.1719105845839675
Clear Sky,CNN,1.4452000687221975
Clear Sky,CNN,1.6040004787834157
Clear Sky,CNN,1.0795328422787236
Clear Sky,CNN,1.1100310288252837
Clear Sky,CNN,0.5755399497870561
Clear Sky,CNN,1.1203374960850718
Clear Sky,CNN,1.316830143920916
Clear Sky,CNN,1.5903666335778492
Clear Sky,CNN,1.1929723187004984
Clear Sky,CNN,1.8794948933391329
Clear Sky,CNN,2.3993321314335283
Clear Sky,CNN,2.478123391321957
Clear Sky,CNN,3.017176099738044
Clear Sky,CNN,2.8359815712356324
Clear Sky,CNN,3.122922142132806
Clear Sky,CNN,2.5700434883923835
Clear Sky,CNN,3.050037072534991
Clear Sky,CNN,2.1905233633081824
Clear Sky,CNN,2.0842603441075696
Clear Sky,CNN,1.3357864663976926
Clear Sky,CNN,0.17754443192639968
Clear Sky,CNN,0.8835714600838784
Clear Sky,CNN,0.5719240033006088
Clear Sky,CNN,0.04364051192918694
Clear Sky,CNN,0.21830069188516177
Clear Sky,CNN,0.17856424951653693
Clear Sky,CNN,0.9590139402319728
Clear Sky,CNN,0.08241187673646522
Clear Sky,CNN,0.24237300967753939
Clear Sky,CNN,0.5924869089276044
Clear Sky,CNN,0.39628821064127706
Clear Sky,CNN,0.6199378700323841
Clear Sky,CNN,0.27821504849654133
Clear Sky,CNN,0.18585869746744166
Clear Sky,CNN,0.20073960500106836
Clear Sky,CNN,1.3806124177721024
Clear Sky,CNN,0.17472088493494198
Clear Sky,CNN,0.1141543647168426
Clear Sky,CNN,0.8980683493607309
Clear Sky,CNN,1.0802529794724514
Clear Sky,CNN,0.891599939017631
Clear Sky,CNN,0.9830575120382612
Clear Sky,CNN,1.0462722195012404
Clear Sky,CNN,0.7503156111951803
Clear Sky,CNN,0.45565729877829675
Clear Sky,CNN,1.5239785735342153
Clear Sky,CNN,0.6094864356531104
Clear Sky,CNN,0.5957202907835395
Clear Sky,CNN,0.032357190986889606
Clear Sky,CNN,0.46604812173704957
Clear Sky,CNN,0.23059689263008032
Clear Sky,CNN,0.49976745453839033
Clear Sky,CNN,0.5485279351368555
Clear Sky,CNN,0.4589796605763343
Clear Sky,CNN,0.499422028661195
Clear Sky,CNN,0.1428806927934303
Clear Sky,CNN,1.3585860273803838
Clear Sky,CNN,1.9058840520636477
Clear Sky,CNN,2.3136629530676167
Clear Sky,CNN,2.621141801656781
Clear Sky,CNN,2.791416473938078
Clear Sky,CNN,2.6507953874056076
Clear Sky,CNN,2.488626062080109
Clear Sky,CNN,2.1833043243389687
Clear Sky,CNN,2.518427722869708
Clear Sky,CNN,2.2276371778339765
Clear Sky,CNN,1.234462703407468
Clear Sky,CNN,0.8310193104055035
Clear Sky,CNN,0.7131482073318001
Clear Sky,CNN,0.1615390770455356
Clear Sky,CNN,0.2907804825276692
Clear Sky,CNN,0.9014365185198301
Clear Sky,CNN,0.08975933539397829
Clear Sky,CNN,0.939275327623097
Clear Sky,CNN,0.41310426998184724
Clear Sky,CNN,0.6902394947417996
Clear Sky,CNN,0.4204951371230585
Clear Sky,CNN,0.28820275822340946
Clear Sky,CNN,0.2514869319190467
Clear Sky,CNN,0.35846217832639127
Clear Sky,CNN,0.004965666758227627
Clear Sky,CNN,0.2574751437931617
Clear Sky,CNN,0.27143826762858936
Clear Sky,CNN,0.9668657246716315
Clear Sky,CNN,1.1253756454485355
Clear Sky,CNN,0.9796948368049492
Clear Sky,CNN,0.01687470109364142
Clear Sky,CNN,0.04415098688188834
Clear Sky,CNN,1.3095256235969686
Clear Sky,CNN,0.6555080167323979
Clear Sky,CNN,1.2780215512331488
Clear Sky,CNN,1.147055496841574
Clear Sky,CNN,1.1558329419994546
Clear Sky,CNN,1.2779526492994329
Clear Sky,CNN,0.40329168434534424
Clear Sky,CNN,0.3142854854575319
Clear Sky,CNN,0.2151455357393388
Clear Sky,CNN,0.03357658211812087
Clear Sky,CNN,0.5937952122649524
Clear Sky,CNN,0.3927515285412806
Clear Sky,CNN,0.8511635457476787
Clear Sky,CNN,0.602066540009571
Clear Sky,CNN,0.47831631965822763
Clear Sky,CNN,0.21690711227243054
Clear Sky,CNN,1.3932443455872596
Clear Sky,CNN,2.017422685538008
Clear Sky,CNN,2.2902272814272697
Clear Sky,CNN,2.4136429733022244
Clear Sky,CNN,3.010905463899125
Clear Sky,CNN,2.8750015256558257
Clear Sky,CNN,3.342526212774426
Clear Sky,CNN,2.791623927454224
Clear Sky,CNN,2.696503532026636
Clear Sky,CNN,2.4818361971607406
Clear Sky,CNN,2.5886968701883646
Clear Sky,CNN,1.8358944504923098
Clear Sky,CNN,1.4605134364995038
Clear Sky,CNN,0.9156650396288732
Clear Sky,CNN,0.10228575416941865
Clear Sky,CNN,0.5330926615627298
Clear Sky,CNN,0.8111753898377323
Clear Sky,CNN,0.19062444866008832
Clear Sky,CNN,0.08185916095914081
Clear Sky,CNN,0.1219879793088019
Clear Sky,CNN,1.3884154479026307
Clear Sky,CNN,1.1297195226550691
Clear Sky,CNN,0.3268545214210974
Clear Sky,CNN,0.2985838606754001
Clear Sky,CNN,0.008325985359832089
Clear Sky,CNN,0.11320332794336707
Clear Sky,CNN,0.43015054214654924
Clear Sky,CNN,1.3278331036741697
Clear Sky,CNN,0.8608360525995913
Clear Sky,CNN,0.6059362591990514
Clear Sky,CNN,0.07223079740683858
Clear Sky,CNN,0.20744741565124158
Clear Sky,CNN,1.1362552290995716
Clear Sky,CNN,0.1889478113873615
Clear Sky,CNN,0.6659304468248877
Clear Sky,CNN,1.5295642361548758
Clear Sky,CNN,0.7807522515732614
Clear Sky,CNN,0.15703577752083753
Clear Sky,CNN,0.6607821895868486
Clear Sky,CNN,0.16719131612587468
Clear Sky,CNN,0.2962226691517227
Clear Sky,CNN,0.17670478310935245
Clear Sky,CNN,0.2921695515424103
Clear Sky,CNN,0.2223485578715021
Clear Sky,CNN,0.5888942063438556
Clear Sky,CNN,0.3733484334302073
Clear Sky,CNN,0.08799569814637276
Clear Sky,CNN,0.2962171067784253
Clear Sky,CNN,1.4512947762070263
Clear Sky,CNN,1.8061850833576563
Clear Sky,CNN,2.1489057462135683
Clear Sky,CNN,2.1240931451634544
Clear Sky,CNN,2.7864616534362128
Clear Sky,CNN,2.0006522723965254
Clear Sky,CNN,2.336308103531257
Clear Sky,CNN,1.9350712149755953
Clear Sky,CNN,1.629749103576632
Clear Sky,CNN,1.7524746830648343
Clear Sky,CNN,1.0197333443492216
Clear Sky,CNN,0.24074463585346884
Clear Sky,CNN,0.1314446043892623
Clear Sky,CNN,0.19696243105590483
Clear Sky,CNN,0.47304986104001046
Clear Sky,CNN,0.4944922171575463
Clear Sky,CNN,1.0321828134707722
Clear Sky,CNN,0.9476495167480685
Clear Sky,CNN,0.6820507980064754
Clear Sky,CNN,0.7958814770361791
Clear Sky,CNN,1.0711341053529324
Clear Sky,CNN,0.10233675251179974
Clear Sky,CNN,0.9919752240586099
Clear Sky,CNN,0.2735349104599436
Clear Sky,CNN,0.47476446911166903
Clear Sky,CNN,1.5026713272402006
Clear Sky,CNN,0.463848151799624
Clear Sky,CNN,0.43441631059721786
Clear Sky,CNN,0.05460711011358299
Clear Sky,CNN,2.0811025630312585
Clear Sky,CNN,0.4310735123724605
Clear Sky,CNN,1.1653356032226192
Clear Sky,CNN,0.9391817015194981
Clear Sky,CNN,1.672822611227943
Clear Sky,CNN,1.0476080559522636
Clear Sky,CNN,1.6691404316352045
Clear Sky,CNN,1.041803306840782
Clear Sky,CNN,0.3793316607616042
Clear Sky,CNN,0.7996278373627987
Clear Sky,CNN,0.314065299472686
Clear Sky,CNN,0.40975341220998196
Clear Sky,CNN,0.1337571286020216
Clear Sky,CNN,0.15250154090660395
Clear Sky,CNN,0.2895087168245367
Clear Sky,CNN,0.14931783430382817
Clear Sky,CNN,0.2909243449207819
Clear Sky,CNN,1.0867897711333336
Clear Sky,CNN,1.6789361411333337
Clear Sky,CNN,2.160698522133334
Clear Sky,CNN,2.7132403766666657
Clear Sky,CNN,2.849288067333333
Clear Sky,CNN,2.4052663735333333
Clear Sky,CNN,2.443448789333333
Clear Sky,CNN,2.884374188666664
Clear Sky,CNN,2.814461266666667
Clear Sky,CNN,2.757265266666664
Clear Sky,CNN,2.7949757100000028
Clear Sky,CNN,2.9215885666666654
Clear Sky,CNN,3.162785698666667
Clear Sky,CNN,3.191489099333328
Clear Sky,CNN,3.3350706886666686
Clear Sky,CNN,3.5192481226666636
Clear Sky,CNN,3.631772956666662
Clear Sky,CNN,3.6485393893333296
Clear Sky,CNN,3.6011397006666677
Clear Sky,CNN,3.7439333106666677
Clear Sky,CNN,3.650668433999998
Clear Sky,CNN,3.5772160779999993
Clear Sky,CNN,3.45991579
Clear Sky,CNN,3.0636205679999993
Clear Sky,CNN,3.4564600873333315
Clear Sky,CNN,3.7476917006666657
Clear Sky,CNN,3.9872971886666644
Clear Sky,CNN,3.9761339873333306
Clear Sky,CNN,3.6506603113333327
Clear Sky,CNN,3.617933444
Clear Sky,CNN,3.1801602846666635
Clear Sky,CNN,2.8077797834
Clear Sky,CNN,1.942794153266667
Clear Sky,CNN,0.9565116777333342
Clear Sky,CNN,1.0504768257333335
Clear Sky,CNN,0.5053895456666666
Clear Sky,CNN,0.5557988901999997
Clear Sky,CNN,0.05189894426666708
Clear Sky,CNN,0.29566719520000095
Clear Sky,CNN,0.6775421608666665
Clear Sky,CNN,0.6373180139999999
Clear Sky,CNN,0.3535754520000012
Clear Sky,CNN,0.015112972666663893
Clear Sky,CNN,0.05901692133333647
Clear Sky,CNN,0.42787923133333194
Clear Sky,CNN,0.6820857833333314
Clear Sky,CNN,0.8372528493333355
Clear Sky,CNN,0.8166693006666641
Clear Sky,CNN,0.834081453333333
Clear Sky,CNN,0.8376269593333348
Clear Sky,CNN,0.7173453179999996
Clear Sky,CNN,0.48146156866667056
Clear Sky,CNN,0.23288318266666863
Clear Sky,CNN,0.16170269199999865
Clear Sky,CNN,0.24614641733333187
Clear Sky,CNN,0.7283616633333345
Clear Sky,CNN,1.149801076666666
Clear Sky,CNN,1.4704780926666636
Clear Sky,CNN,1.3524148119999992
Clear Sky,CNN,1.4520165406666656
Clear Sky,CNN,1.466131916000002
Clear Sky,CNN,1.7219640886666667
Clear Sky,CNN,1.9970853606666665
Clear Sky,CNN,2.2032032846666674
Clear Sky,CNN,2.640095975333331
Clear Sky,CNN,2.6485307253333303
Clear Sky,CNN,2.377241363333333
Clear Sky,CNN,2.5836491953333347
Clear Sky,CNN,2.557211107333332
Clear Sky,CNN,2.6718731379999987
Clear Sky,CNN,2.6105306840000004
Clear Sky,CNN,2.1919494816
Clear Sky,CNN,1.6131124272000008
Clear Sky,CNN,0.43498672199999966
Clear Sky,CNN,1.262938232733333
Clear Sky,CNN,1.2367353083333334
Clear Sky,CNN,0.7712530866000002
Clear Sky,CNN,0.04317328320000069
Clear Sky,CNN,0.7743422061333343
Clear Sky,CNN,1.3216985525999991
Clear Sky,CNN,1.508814762
Clear Sky,CNN,1.649472493333331
Clear Sky,CNN,1.531001924
Clear Sky,CNN,1.753786796
Clear Sky,CNN,1.8108248739999997
Clear Sky,CNN,1.7632376346666625
Clear Sky,CNN,1.795858622666664
Clear Sky,CNN,1.9828313293333366
Clear Sky,CNN,2.3092606126666624
Clear Sky,CNN,2.4359673159999993
Clear Sky,CNN,2.6938631473333317
Clear Sky,CNN,2.96122415533333
Clear Sky,CNN,3.220229828666671
Clear Sky,CNN,3.5587840193333307
Clear Sky,CNN,3.8006553893333326
Clear Sky,CNN,4.1323113353333305
Clear Sky,CNN,4.400471601333333
Clear Sky,CNN,4.521001019333337
Clear Sky,CNN,4.720975547333332
Clear Sky,CNN,4.658775318
Clear Sky,CNN,4.754310929333332
Clear Sky,CNN,4.920658098666667
Clear Sky,CNN,4.944918400666669
Clear Sky,CNN,4.933212116666667
Clear Sky,CNN,4.903242350000001
Clear Sky,CNN,4.7732311813333315
Clear Sky,CNN,4.838413226666669
Clear Sky,CNN,4.602049929333335
Clear Sky,CNN,4.534862019333332
Clear Sky,CNN,4.240385476
Clear Sky,CNN,3.945164453333332
Clear Sky,CNN,3.273223856933334
Clear Sky,CNN,2.4559646640666655
Clear Sky,CNN,0.9355056116666667
Clear Sky,CNN,0.8600776350666668
Clear Sky,CNN,0.3624169676666664
Clear Sky,CNN,0.4399583163333336
Clear Sky,CNN,0.9733648938000004
Clear Sky,CNN,1.6088566288666666
Clear Sky,CNN,1.350082437466667
Clear Sky,CNN,1.7313126958666682
Clear Sky,CNN,2.4025310273333336
Clear Sky,CNN,1.6939753020000001
Clear Sky,CNN,1.8095645606666668
Clear Sky,CNN,1.568557988000002
Clear Sky,CNN,1.322753590666668
Clear Sky,CNN,1.1183089539999997
Clear Sky,CNN,1.0872049333333287
Clear Sky,CNN,0.6546032466666638
Clear Sky,CNN,0.6037591493333316
Clear Sky,CNN,0.8337053359999977
Clear Sky,CNN,1.121171546666666
Clear Sky,CNN,1.4022148479999998
Clear Sky,CNN,1.416955048000002
Clear Sky,CNN,1.7018459579999998
Clear Sky,CNN,2.2753500173333308
Clear Sky,CNN,2.6343778879999995
Clear Sky,CNN,2.1833724200000013
Clear Sky,CNN,1.9222435053333342
Clear Sky,CNN,2.1974414866666656
Clear Sky,CNN,2.439790412666664
Clear Sky,CNN,2.673903971999998
Clear Sky,CNN,2.883036655333335
Clear Sky,CNN,2.3117426886666657
Clear Sky,CNN,1.6313707080000022
Clear Sky,CNN,1.240361395333327
Clear Sky,CNN,0.7393354633333296
Clear Sky,CNN,0.7735540876666676
Clear Sky,CNN,3.7526433229333342
Clear Sky,CNN,0.5506478966666677
Clear Sky,CNN,1.927026859333333
Clear Sky,CNN,2.5714692727333315
Clear Sky,CNN,3.5162386401333334
Clear Sky,CNN,4.438239803133333
Clear Sky,CNN,6.089574155600001
Clear Sky,CNN,0.9888257114666668
Clear Sky,CNN,0.38773566206666654
Clear Sky,CNN,0.3269142458000003
Clear Sky,CNN,0.6438714171333331
Clear Sky,CNN,0.8432489790666686
Clear Sky,CNN,0.7886566953333336
Clear Sky,CNN,0.6037515433333311
Clear Sky,CNN,0.3272905953333307
Clear Sky,CNN,0.29972577599999894
Clear Sky,CNN,0.1291082946666684
Clear Sky,CNN,0.025669697333331243
Clear Sky,CNN,0.07819287666666597
Clear Sky,CNN,0.15696110266666352
Clear Sky,CNN,0.4696315313333308
Clear Sky,CNN,0.36358168466666285
Clear Sky,CNN,0.5050813719999994
Clear Sky,CNN,0.8032353933333347
Clear Sky,CNN,1.0550393619999987
Clear Sky,CNN,1.3155328066666705
Clear Sky,CNN,1.408570108666666
Clear Sky,CNN,1.861383816
Clear Sky,CNN,1.9336498480000017
Clear Sky,CNN,2.0084571926666683
Clear Sky,CNN,1.9841738853333304
Clear Sky,CNN,1.984990546666669
Clear Sky,CNN,1.8982870699999985
Clear Sky,CNN,1.9850251826666607
Clear Sky,CNN,2.1843447179999984
Clear Sky,CNN,2.264511791999997
Clear Sky,CNN,2.4018959593333307
Clear Sky,CNN,2.393723726000001
Clear Sky,CNN,2.201587189333333
Clear Sky,CNN,2.0365146833333334
Clear Sky,CNN,2.161444294666664
Clear Sky,CNN,2.2684868480000002
Clear Sky,CNN,2.206635331333331
Clear Sky,CNN,1.8265071372000001
Clear Sky,CNN,1.4110767143333343
Clear Sky,CNN,0.44618098466666645
Clear Sky,CNN,1.063791437866667
Clear Sky,CNN,0.7181616670666666
Clear Sky,CNN,0.9475937405333331
Clear Sky,CNN,1.3203185561333328
Clear Sky,CNN,0.7185244385333331
Clear Sky,CNN,0.9556684157333337
Clear Sky,CNN,1.297550371333334
Clear Sky,CNN,0.4169224542666665
Clear Sky,CNN,0.5863580074000003
Clear Sky,CNN,0.5126400791999988
Clear Sky,CNN,3.0563108849333336
Clear Sky,CNN,1.5061934798000003
Clear Sky,CNN,1.585396850666669
Clear Sky,CNN,1.4914697746666672
Clear Sky,CNN,1.2666562093333322
Clear Sky,CNN,1.103745754000002
Clear Sky,CNN,1.0214412606666698
Clear Sky,CNN,0.7151746386666673
Clear Sky,CNN,0.7848993613333342
Clear Sky,CNN,0.6336829426666633
Clear Sky,CNN,0.8150007240000008
Clear Sky,CNN,0.9862106059999967
Clear Sky,CNN,0.7268530780000013
Clear Sky,CNN,0.730672595999998
Clear Sky,CNN,1.0751456826666619
Clear Sky,CNN,1.3683496299999973
Clear Sky,CNN,1.2116521606666701
Clear Sky,CNN,0.9808925906666701
Clear Sky,CNN,1.117709546666667
Clear Sky,CNN,0.9169451826666659
Clear Sky,CNN,0.22993126066666747
Clear Sky,CNN,0.6969629793333318
Clear Sky,CNN,0.23953298800000056
Clear Sky,CNN,0.17888611266667098
Clear Sky,CNN,0.17439354800000118
Clear Sky,CNN,0.16076517666666845
Clear Sky,CNN,0.12997126000000137
Clear Sky,CNN,0.18351386333333153
Clear Sky,CNN,0.14615443933333339
Clear Sky,CNN,0.33750069333333244
Clear Sky,CNN,0.1884822406666622
Clear Sky,CNN,0.1519207179999995
Clear Sky,CNN,0.8093333493333361
Clear Sky,CNN,1.1252880299999983
Clear Sky,CNN,1.4825246093333337
Clear Sky,CNN,1.507725802333331
Clear Sky,CNN,1.3941871396000005
Clear Sky,CNN,1.3099145891333333
Clear Sky,CNN,0.46431359306666664
Clear Sky,CNN,0.13239745293333316
Clear Sky,CNN,0.4961851246666664
Clear Sky,CNN,1.0100297802
Clear Sky,CNN,1.2188657542666668
Clear Sky,CNN,1.1541279418666668
Clear Sky,CNN,1.158048392466667
Clear Sky,CNN,1.1699650090000002
Clear Sky,CNN,1.2428843070666669
Clear Sky,CNN,1.4109665775333333
Clear Sky,CNN,1.2985581987999995
Clear Sky,CNN,2.2502309013333326
Clear Sky,CNN,3.667431742133334
Clear Sky,CNN,4.763990756533333
Clear Sky,CNN,4.810736805333334
Clear Sky,CNN,5.624855101933333
Clear Sky,CNN,3.038205040600001
Clear Sky,CNN,1.6036576846666648
Clear Sky,CNN,0.5562915466666638
Clear Sky,CNN,0.22551433599999626
Clear Sky,CNN,0.18302901866666588
Clear Sky,CNN,0.009560626666665684
Clear Sky,CNN,0.05425798999999998
Clear Sky,CNN,0.009041700000004482
Clear Sky,CNN,0.15077072599999752
Clear Sky,CNN,0.2969902040000001
Clear Sky,CNN,0.2654144873333273
Clear Sky,CNN,0.5191941339999993
Clear Sky,CNN,0.6502822073333334
Clear Sky,CNN,0.6300187200000025
Clear Sky,CNN,0.7347981586666634
Clear Sky,CNN,0.7250398706666701
Clear Sky,CNN,0.8763496186666657
Clear Sky,CNN,0.8768813046666644
Clear Sky,CNN,0.808854681333333
Clear Sky,CNN,0.692462289333335
Clear Sky,CNN,0.5757159066666624
Clear Sky,CNN,0.2580183806666696
Clear Sky,CNN,0.13715182466666676
Clear Sky,CNN,0.02464764200000147
Clear Sky,CNN,0.014079355999999876
Clear Sky,CNN,0.00029661199999964083
Clear Sky,CNN,0.051729215999998246
Clear Sky,CNN,0.16841556733333363
Clear Sky,CNN,0.05731034000000079
Clear Sky,CNN,0.022962172666668224
Clear Sky,CNN,0.20524932866666568
Clear Sky,CNN,0.3153588373333367
Clear Sky,CNN,0.3121478466666687
Clear Sky,CNN,0.1890522854666674
Clear Sky,CNN,0.043332409133332916
Clear Sky,CNN,0.054645289933333174
Clear Sky,CNN,0.45572799239999995
Clear Sky,CNN,0.7676536944666665
Clear Sky,CNN,1.2490589634
Clear Sky,CNN,1.383508650866667
Clear Sky,CNN,1.5238946831333333
Clear Sky,CNN,0.7097113791999998
Clear Sky,CNN,0.8180182036666668
Clear Sky,CNN,0.7028977679333333
Clear Sky,CNN,0.6896511932666671
Clear Sky,CNN,1.068330633
Clear Sky,CNN,1.0963300291999998
Clear Sky,CNN,1.3647248039999997
Clear Sky,CNN,2.4075438959333324
Clear Sky,CNN,3.1280620827999996
Clear Sky,CNN,0.5823099795333331
Clear Sky,CNN,3.7118960214000003
Clear Sky,CNN,0.6519663061333318
Clear Sky,CNN,0.8479856217333364
Clear Sky,CNN,1.1945848106666652
Clear Sky,CNN,0.9426830026666657
Clear Sky,CNN,1.0408652933333329
Clear Sky,CNN,0.8021320813333332
Clear Sky,CNN,0.7582424033333339
Clear Sky,CNN,0.8418980400000002
Clear Sky,CNN,0.88737128
Clear Sky,CNN,1.1791996153333315
Clear Sky,CNN,1.4135834920000008
Clear Sky,CNN,1.6205517366666662
Clear Sky,CNN,1.6771283320000023
Clear Sky,CNN,1.9556621919999984
Clear Sky,CNN,1.8536242686666675
Clear Sky,CNN,1.8404687939999995
Clear Sky,CNN,1.938808085999998
Clear Sky,CNN,1.8459830460000042
Clear Sky,CNN,1.721556142666664
Clear Sky,CNN,1.3805869186666655
Clear Sky,CNN,1.235667396666667
Clear Sky,CNN,0.8851216726666671
Clear Sky,CNN,0.6174560360000001
Clear Sky,CNN,0.5342412580000016
Clear Sky,CNN,0.6480733086666675
Clear Sky,CNN,0.6447295826666668
Clear Sky,CNN,0.5184106800000023
Clear Sky,CNN,0.2884662406666685
Clear Sky,CNN,0.32099088466666714
Clear Sky,CNN,0.5366268486666659
Clear Sky,CNN,0.7061622413333346
Clear Sky,CNN,0.9549636393333341
Clear Sky,CNN,0.5598822395333336
Clear Sky,CNN,0.20984868786666588
Clear Sky,CNN,0.5564393538666668
Clear Sky,CNN,0.6786229248
Clear Sky,CNN,0.1921722648666666
Clear Sky,CNN,0.33145701393333393
Clear Sky,CNN,0.9855059100000001
Clear Sky,CNN,1.3537937688000001
